sku_id,channel_id,center_id,week_start_date,category_l1,category_l2,brand,demand_pred,stockout_risk_pred_proba,stockout_risk_pred_label,available_qty,inbound_qty_next_1w,inbound_qty_next_2w,inbound_qty_next_4w,inventory_position_qty,inventory_cover_weeks,safety_stock_qty,lead_time_weeks,review_period_weeks,target_cover_weeks,target_inventory_qty,raw_order_need,recommended_order_qty,recommended_action,action_reason,moq_qty,order_multiple,min_order_amount,unit_cost,open_po_qty,overdue_po_qty,promo_flag,manual_override_flag,override_type,override_reason
SKU0007,ONLINE_MALL,FC_INCHEON,2025-11-03,Beauty,Haircare,Mellow Dew,11.996714991293244,2.4793511494310975e-05,0.0,409,0,0,0,409,30.867924528301888,7.69334127671456,1,1,2,31.686771259301047,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,49,49,0,0,,
SKU0007,ONLINE_MALL,FC_INCHEON,2025-11-10,Beauty,Haircare,Mellow Dew,8.46234736805601,2.507528220933795e-05,0.0,395,0,0,0,395,52.66666666666666,4.82182538049648,1,1,2,21.7465201166085,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,49,49,0,0,,
SKU0007,ONLINE_MALL,FC_INCHEON,2025-11-17,Beauty,Haircare,Mellow Dew,12.782387837548024,2.2569435202278583e-05,0.0,379,188,188,188,567,54.0,5.937171043518961,1,1,2,31.50194671861501,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,237,49,0,0,,
SKU0007,ONLINE_MALL,FC_INCHEON,2025-11-24,Beauty,Haircare,Mellow Dew,11.94710824032066,2.1178869313084723e-05,0.0,468,0,0,0,468,37.44,6.103277807866854,1,1,2,29.99749428850817,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,97,97,0,0,,
SKU0007,ONLINE_MALL,FC_INCHEON,2025-12-01,Beauty,Haircare,Mellow Dew,10.241025155925508,2.679620286215796e-05,0.0,485,0,0,0,485,47.31707317073171,6.41774882649672,1,1,2,26.899799138347735,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,49,49,0,0,,
SKU0007,ONLINE_MALL,FC_INCHEON,2025-12-08,Beauty,Haircare,Mellow Dew,11.023235371902386,2.4339339753103976e-05,0.0,468,0,0,0,468,44.57142857142857,6.103277807866854,1,1,2,28.149748551671625,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,49,49,0,0,,
SKU0007,ONLINE_MALL,FC_INCHEON,2025-12-15,Beauty,Haircare,Mellow Dew,10.839003560847123,2.1284744898835487e-05,0.0,449,159,159,159,608,64.0,5.220153254455278,1,1,2,26.898160376149526,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,208,49,0,0,,
SKU0007,ONLINE_MALL,MFC_GANGNAM,2025-11-03,Beauty,Haircare,Mellow Dew,12.462854905490213,1.9204568920866656e-05,0.0,485,0,0,0,485,40.41666666666666,4.415880433163924,1,1,2,29.34159024414435,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,34,34,0,0,,
SKU0007,ONLINE_MALL,MFC_GANGNAM,2025-11-10,Beauty,Haircare,Mellow Dew,13.301264331860652,2.6077568469902507e-05,0.0,438,0,0,0,438,31.854545454545452,3.3447720400649144,1,1,2,29.94730070378622,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,34,34,0,0,,
SKU0007,ONLINE_MALL,MFC_GANGNAM,2025-11-17,Beauty,Haircare,Mellow Dew,12.98999583338016,1.6036956903239308e-05,0.0,421,116,116,116,537,35.21311475409836,3.561951712193753,1,1,2,29.541943378954073,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,150,34,0,0,,
SKU0007,ONLINE_MALL,MFC_GANGNAM,2025-11-24,Beauty,Haircare,Mellow Dew,12.984078380009109,2.4083238585353503e-05,0.0,520,0,0,0,520,38.51851851851852,2.9580398915498094,1,1,2,28.926196651568027,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,34,34,0,0,,
SKU0007,ONLINE_MALL,MFC_GANGNAM,2025-12-01,Beauty,Haircare,Mellow Dew,12.985741493353064,2.2486987359858063e-05,0.0,484,0,0,0,484,37.96078431372549,3.960744879438716,1,1,2,29.932227866144846,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,34,34,0,0,,
SKU0007,ONLINE_MALL,MFC_GANGNAM,2025-12-08,Beauty,Haircare,Mellow Dew,13.788850352080658,2.999417347880551e-05,0.0,442,0,144,144,586,49.87234042553192,4.023369234857771,1,1,2,31.601069939019087,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,178,34,0,0,,
SKU0007,ONLINE_MALL,MFC_GANGNAM,2025-12-15,Beauty,Haircare,Mellow Dew,11.16522570203766,2.2174017097977624e-05,0.0,421,144,144,144,565,52.55813953488372,2.586020108197152,1,1,2,24.916471512272473,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,178,34,0,0,,
SKU0007,ROCKET_DELIVERY,FC_DONGTAN,2025-11-03,Beauty,Haircare,Mellow Dew,15.05185370974534,5.122251012699556e-05,0.0,278,0,0,0,278,16.597014925373134,5.402545696243577,1,1,2,35.50625311573425,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,54,54,0,0,,
SKU0007,ROCKET_DELIVERY,FC_DONGTAN,2025-11-10,Beauty,Haircare,Mellow Dew,14.84727284435114,5.30292440026679e-05,0.0,246,0,0,0,246,14.686567164179104,5.402545696243577,1,1,2,35.097091384945855,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,54,54,0,0,,
SKU0007,ROCKET_DELIVERY,FC_DONGTAN,2025-11-17,Beauty,Haircare,Mellow Dew,17.286373549604896,4.291877424453636e-05,0.0,235,210,210,210,445,26.176470588235293,5.244044240850758,1,1,2,39.81679134006055,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,264,54,0,0,,
SKU0007,ROCKET_DELIVERY,FC_DONGTAN,2025-11-24,Beauty,Haircare,Mellow Dew,16.001552112057265,7.053605828820962e-05,0.0,370,0,0,0,370,24.666666666666668,1.8708286933869709,1,1,2,33.8739329175015,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,57,57,0,0,,
SKU0007,ROCKET_DELIVERY,FC_DONGTAN,2025-12-01,Beauty,Haircare,Mellow Dew,16.82104426529003,7.33309724382623e-05,0.0,354,0,0,0,354,22.476190476190474,1.4790199457749045,1,1,2,35.12110847635496,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,57,57,0,0,,
SKU0007,ROCKET_DELIVERY,FC_DONGTAN,2025-12-08,Beauty,Haircare,Mellow Dew,19.75050658289376,8.609908087722223e-05,0.0,306,0,0,0,306,18.26865671641791,1.920286436967152,1,1,2,41.42129960275467,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,57,57,0,0,,
SKU0007,ROCKET_DELIVERY,FC_DONGTAN,2025-12-15,Beauty,Haircare,Mellow Dew,20.37881841291415,4.313125864768256e-05,0.0,255,257,257,257,512,24.97560975609756,5.024937810560445,1,1,2,45.782574636388745,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,314,57,0,0,,
SKU0007,ROCKET_DELIVERY,FC_INCHEON,2025-11-03,Beauty,Haircare,Mellow Dew,13.460744325627983,2.7159922767528925e-05,0.0,409,0,0,0,409,52.774193548387096,8.37779804005802,1,1,2,35.29928669131399,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,49,49,0,0,,
SKU0007,ROCKET_DELIVERY,FC_INCHEON,2025-11-10,Beauty,Haircare,Mellow Dew,13.87390189489938,2.995414711735349e-05,0.0,395,0,0,0,395,71.81818181818181,5.499999999999999,1,1,2,33.24780378979876,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,49,49,0,0,,
SKU0007,ROCKET_DELIVERY,FC_INCHEON,2025-11-17,Beauty,Haircare,Mellow Dew,12.554474719584237,2.194373452003093e-05,0.0,379,188,188,188,567,64.8,5.117372372614679,1,1,2,30.22632181178315,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,237,49,0,0,,
SKU0007,ROCKET_DELIVERY,FC_INCHEON,2025-11-24,Beauty,Haircare,Mellow Dew,12.280215833166771,2.852290436760641e-05,0.0,468,0,0,0,468,42.54545454545455,1.414213562373093,1,1,2,25.974645228706635,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,97,97,0,0,,
SKU0007,ROCKET_DELIVERY,FC_INCHEON,2025-12-01,Beauty,Haircare,Mellow Dew,12.994132393789776,3.1456424625579034e-05,0.0,485,0,0,0,485,41.27659574468085,1.9202864369671504,1,1,2,27.908551224546702,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,49,49,0,0,,
SKU0007,ROCKET_DELIVERY,FC_INCHEON,2025-12-08,Beauty,Haircare,Mellow Dew,13.50226569264188,2.590653392188413e-05,0.0,468,0,0,0,468,34.666666666666664,3.201562118716424,1,1,2,30.206093504000183,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,49,49,0,0,,
SKU0007,ROCKET_DELIVERY,FC_INCHEON,2025-12-15,Beauty,Haircare,Mellow Dew,13.231277833628052,2.334619268138713e-05,0.0,449,159,159,159,608,47.68627450980392,3.5619517121937507,1,1,2,30.024507379449854,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,208,49,0,0,,
SKU0007,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-03,Beauty,Haircare,Mellow Dew,11.083382119910077,1.914079443235314e-05,0.0,485,0,0,0,485,48.5,2.7386127875258337,1,1,2,24.90537702734599,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,34,34,0,0,,
SKU0007,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-10,Beauty,Haircare,Mellow Dew,12.178076939366898,2.216112634063545e-05,0.0,438,0,0,0,438,36.5,2.7386127875258337,1,1,2,27.09476666625963,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,34,34,0,0,,
SKU0007,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-17,Beauty,Haircare,Mellow Dew,10.175051966348342,1.2294362755019036e-05,0.0,421,116,116,116,537,51.142857142857146,2.8722813232690174,1,1,2,23.2223852559657,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,150,34,0,0,,
SKU0007,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-24,Beauty,Haircare,Mellow Dew,11.142371764699408,1.4541291002016451e-05,0.0,520,0,0,0,520,53.333333333333336,3.699662146737188,1,1,2,25.984405676136006,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,34,34,0,0,,
SKU0007,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-01,Beauty,Haircare,Mellow Dew,10.692696855041428,1.8773802370410925e-05,0.0,484,0,0,0,484,55.31428571428572,3.766629793329843,1,1,2,25.1520235034127,0.0,0,HOLD,HOLD: inventory position sufficient,72,24,578790.0,8038.75,34,34,0,0,,
SKU0007,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-08,Beauty,Haircare,Mellow Dew,10.47651650455762,2.3133493947810985e-05,0.0,442,0,144,144,586,65.11111111111111,4.1833001326703805,1,1,2,25.13633314178562,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,178,34,0,0,,
SKU0007,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-15,Beauty,Haircare,Mellow Dew,10.938804436115689,1.5087543977119256e-05,0.0,421,144,144,144,565,64.57142857142857,4.2646805273079975,1,1,2,26.142289399539376,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,72,24,578790.0,8038.75,178,34,0,0,,
SKU0008,GLOBAL_MALL,FC_DONGTAN,2025-11-03,Beauty,Makeup,Pure Seoul,9.775637026657265,4.249737067481146e-05,0.0,599,0,0,0,599,63.05263157894737,2.061552812808829,1,1,2,21.612826866123356,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,213,213,0,0,,
SKU0008,GLOBAL_MALL,FC_DONGTAN,2025-11-10,Beauty,Makeup,Pure Seoul,10.129459787849338,0.0001444388121321,0.0,540,0,401,401,941,101.72972972972973,2.277608394786073,1,1,2,22.536527970484748,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,614,213,0,0,,
SKU0008,GLOBAL_MALL,FC_DONGTAN,2025-11-17,Beauty,Makeup,Pure Seoul,9.778262510597289,4.975586502502205e-05,0.0,477,401,401,401,878,103.29411764705884,2.061552812808829,1,1,2,21.618077834003408,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,614,213,0,0,,
SKU0008,GLOBAL_MALL,FC_DONGTAN,2025-11-24,Beauty,Makeup,Pure Seoul,9.653731095656989,6.107456387118311e-05,0.0,742,0,0,0,742,87.29411764705883,2.061552812808829,1,1,2,21.369015004122808,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,248,248,0,0,,
SKU0008,GLOBAL_MALL,FC_DONGTAN,2025-12-01,Beauty,Makeup,Pure Seoul,9.92917982791395,4.98438985709525e-05,0.0,653,0,0,0,653,90.06896551724138,0.4330127018922114,1,1,2,20.29137235772011,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,248,248,0,0,,
SKU0008,GLOBAL_MALL,FC_DONGTAN,2025-12-08,Beauty,Makeup,Pure Seoul,8.802105785053863,0.0002162940965824,0.0,622,0,361,361,983,119.15151515151516,1.639359631075498,1,1,2,19.243571201183222,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,609,248,0,0,,
SKU0008,GLOBAL_MALL,FC_DONGTAN,2025-12-15,Beauty,Makeup,Pure Seoul,9.199031314172162,6.378621711556843e-05,0.0,520,361,361,361,881,121.51724137931036,2.4874685927665485,1,1,2,20.885531221110874,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,609,248,0,0,,
SKU0008,GLOBAL_MALL,FC_INCHEON,2025-11-03,Beauty,Makeup,Pure Seoul,7.789625827661759,2.9082989417954536e-05,0.0,540,0,0,0,540,108.0,1.0,1,1,2,16.579251655323517,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,GLOBAL_MALL,FC_INCHEON,2025-11-10,Beauty,Makeup,Pure Seoul,6.368729522444889,2.901521875583634e-05,0.0,501,0,0,0,501,74.22222222222223,3.699662146737185,1,1,2,16.437121191626964,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,GLOBAL_MALL,FC_INCHEON,2025-11-17,Beauty,Makeup,Pure Seoul,7.567679242642072,3.056983365524121e-05,0.0,435,233,233,233,668,102.76923076923076,3.7749172176353754,1,1,2,18.91027570291952,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,311,78,0,0,,
SKU0008,GLOBAL_MALL,FC_INCHEON,2025-11-24,Beauty,Makeup,Pure Seoul,7.472914585813759,3.056405473750148e-05,0.0,663,0,0,0,663,98.22222222222224,3.631459761583488,1,1,2,18.577288933211005,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,GLOBAL_MALL,FC_INCHEON,2025-12-01,Beauty,Makeup,Pure Seoul,8.1402577225688,3.2224672386327126e-05,0.0,579,0,0,0,579,82.71428571428571,3.4641016151377544,1,1,2,19.744617060275353,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,GLOBAL_MALL,FC_INCHEON,2025-12-08,Beauty,Makeup,Pure Seoul,7.415442119866912,2.955769443030754e-05,0.0,537,0,0,0,537,97.63636363636364,0.8660254037844386,1,1,2,15.696909643518262,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,GLOBAL_MALL,FC_INCHEON,2025-12-15,Beauty,Makeup,Pure Seoul,7.634909448022111,3.571937058028655e-05,0.0,497,221,221,221,718,124.8695652173913,0.82915619758885,1,1,2,16.098975093633072,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,299,78,0,0,,
SKU0008,GLOBAL_MALL,MFC_GANGNAM,2025-11-03,Beauty,Makeup,Pure Seoul,5.17353786017163,3.291274764538563e-05,0.0,280,0,0,0,280,58.94736842105263,1.7853571071357126,1,1,2,12.132432827478974,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,GLOBAL_MALL,MFC_GANGNAM,2025-11-10,Beauty,Makeup,Pure Seoul,5.567648285615946,3.053164888172511e-05,0.0,236,0,0,0,236,47.2,1.5811388300841898,1,1,2,12.716435401316081,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,GLOBAL_MALL,MFC_GANGNAM,2025-11-17,Beauty,Makeup,Pure Seoul,7.097211455261809,4.99167351033481e-05,0.0,209,203,203,203,412,71.65217391304348,1.0897247358851685,1,1,2,15.284147646408787,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,258,55,0,0,,
SKU0008,GLOBAL_MALL,MFC_GANGNAM,2025-11-24,Beauty,Makeup,Pure Seoul,6.528572914369829,3.3001232698907253e-05,0.0,373,0,0,0,373,62.16666666666666,1.414213562373095,1,1,2,14.471359391112752,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,GLOBAL_MALL,MFC_GANGNAM,2025-12-01,Beauty,Makeup,Pure Seoul,5.997727700947698,3.3001232698907253e-05,0.0,314,0,0,0,314,52.333333333333336,1.414213562373095,1,1,2,13.40966896426849,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,GLOBAL_MALL,MFC_GANGNAM,2025-12-08,Beauty,Makeup,Pure Seoul,5.86982877289205,2.7046500448817926e-05,0.0,314,0,0,0,314,50.24,1.0897247358851685,1,1,2,12.829382281669268,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,GLOBAL_MALL,MFC_GANGNAM,2025-12-15,Beauty,Makeup,Pure Seoul,5.916654620162118,4.17736824413646e-05,0.0,293,209,209,209,502,105.6842105263158,2.947456530637899,1,1,2,14.780765770962136,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,264,55,0,0,,
SKU0008,ONLINE_MALL,FC_DONGTAN,2025-11-03,Beauty,Makeup,Pure Seoul,31.28384299898523,4.571240566438933e-05,0.0,599,0,0,0,599,21.98165137614679,5.117372372614684,1,1,2,67.68505837058514,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,213,213,0,0,,
SKU0008,ONLINE_MALL,FC_DONGTAN,2025-11-10,Beauty,Makeup,Pure Seoul,30.80606977627712,0.0001785001555657,0.0,540,0,401,401,941,32.17094017094017,7.292976072907414,1,1,2,68.90511562546165,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,614,213,0,0,,
SKU0008,ONLINE_MALL,FC_DONGTAN,2025-11-17,Beauty,Makeup,Pure Seoul,29.90137331632294,5.24624090465756e-05,0.0,477,401,401,401,878,32.22018348623853,7.361215932167731,1,1,2,67.1639625648136,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,614,213,0,0,,
SKU0008,ONLINE_MALL,FC_DONGTAN,2025-11-24,Beauty,Makeup,Pure Seoul,29.309286573319284,6.314551810934573e-05,0.0,742,0,0,0,742,24.94117647058824,8.466847110938053,1,1,2,67.08542025757662,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,248,248,0,0,,
SKU0008,ONLINE_MALL,FC_DONGTAN,2025-12-01,Beauty,Makeup,Pure Seoul,29.166518428528097,6.686630589230294e-05,0.0,653,0,0,0,653,20.09230769230769,5.937171043518962,1,1,2,64.27020790057516,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,248,248,0,0,,
SKU0008,ONLINE_MALL,FC_DONGTAN,2025-12-08,Beauty,Makeup,Pure Seoul,29.930729557389924,0.0002690564526641,0.0,622,0,361,361,983,31.70967741935484,4.743416490252573,1,1,2,64.60487560503242,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,609,248,0,0,,
SKU0008,ONLINE_MALL,FC_DONGTAN,2025-12-15,Beauty,Makeup,Pure Seoul,31.35411900596871,8.804823819325675e-05,0.0,520,361,361,361,881,27.107692307692307,2.8722813232690205,1,1,2,65.58051933520643,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,609,248,0,0,,
SKU0008,ONLINE_MALL,FC_INCHEON,2025-11-03,Beauty,Makeup,Pure Seoul,19.36459088900228,2.67564207601483e-05,0.0,540,0,0,0,540,31.764705882352946,5.04975246918104,1,1,2,43.778934247185596,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,ONLINE_MALL,FC_INCHEON,2025-11-10,Beauty,Makeup,Pure Seoul,19.21463182116644,2.3498547320177943e-05,0.0,501,0,0,0,501,27.83333333333333,6.041522986797287,1,1,2,44.47078662913017,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,ONLINE_MALL,FC_INCHEON,2025-11-17,Beauty,Makeup,Pure Seoul,19.345646443147167,2.894460617438692e-05,0.0,435,233,233,233,668,37.63380281690141,6.299801584177077,1,1,2,44.99109447047141,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,311,78,0,0,,
SKU0008,ONLINE_MALL,FC_INCHEON,2025-11-24,Beauty,Makeup,Pure Seoul,18.03935236345124,2.7305256648067345e-05,0.0,663,0,0,0,663,38.43478260869565,5.931905258852336,1,1,2,42.01060998575482,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,ONLINE_MALL,FC_INCHEON,2025-12-01,Beauty,Makeup,Pure Seoul,21.425810098538623,2.5414884644614745e-05,0.0,579,0,0,0,579,27.571428571428573,6.164414002968977,1,1,2,49.01603420004622,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,ONLINE_MALL,FC_INCHEON,2025-12-08,Beauty,Makeup,Pure Seoul,19.638220884103013,2.729143563810484e-05,0.0,537,0,0,0,537,29.42465753424657,6.219927652312365,1,1,2,45.49636942051839,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,78,78,0,0,,
SKU0008,ONLINE_MALL,FC_INCHEON,2025-12-15,Beauty,Makeup,Pure Seoul,20.08740096274921,2.894460617438692e-05,0.0,497,221,221,221,718,35.02439024390244,4.609772228646444,1,1,2,44.78457415414486,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,299,78,0,0,,
SKU0008,ONLINE_MALL,MFC_GANGNAM,2025-11-03,Beauty,Makeup,Pure Seoul,15.967502364429516,3.556943721381158e-05,0.0,280,0,0,0,280,16.96969696969697,4.821825380496479,1,1,2,36.75683010935551,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,ONLINE_MALL,MFC_GANGNAM,2025-11-10,Beauty,Makeup,Pure Seoul,17.703561255837055,2.8192671250633464e-05,0.0,236,0,0,0,236,12.421052631578949,3.807886552931956,1,1,2,39.215009064606065,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,ONLINE_MALL,MFC_GANGNAM,2025-11-17,Beauty,Makeup,Pure Seoul,18.83770074083261,4.7207759425769805e-05,0.0,209,203,203,203,412,22.27027027027027,4.500000000000002,1,1,2,42.17540148166522,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,258,55,0,0,,
SKU0008,ONLINE_MALL,MFC_GANGNAM,2025-11-24,Beauty,Makeup,Pure Seoul,18.06061270827891,3.258952291336021e-05,0.0,373,0,0,0,373,20.72222222222222,4.743416490252571,1,1,2,40.86464190681039,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,ONLINE_MALL,MFC_GANGNAM,2025-12-01,Beauty,Makeup,Pure Seoul,15.850712808465492,3.353614475012789e-05,0.0,314,0,0,0,314,20.59016393442623,3.4910600109422374,1,1,2,35.19248562787322,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,ONLINE_MALL,MFC_GANGNAM,2025-12-08,Beauty,Makeup,Pure Seoul,15.79830284264735,2.9529838396743423e-05,0.0,314,0,0,0,314,31.4,5.873670062235367,1,1,2,37.47027574753007,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,55,55,0,0,,
SKU0008,ONLINE_MALL,MFC_GANGNAM,2025-12-15,Beauty,Makeup,Pure Seoul,16.16893349417677,3.7196244787786064e-05,0.0,293,209,209,209,502,48.97560975609756,5.9739015726742615,1,1,2,38.311768561027804,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,264,55,0,0,,
SKU0008,ROCKET_DELIVERY,FC_DONGTAN,2025-11-03,Beauty,Makeup,Pure Seoul,29.88973775072358,4.919081428140587e-05,0.0,599,0,0,0,599,23.262135922330096,2.1650635094611026,1,1,2,61.94453901090826,0.0,0,HOLD,HOLD: inventory position sufficient,24,6,578273.04,24094.71,213,213,0,0,,
SKU0008,ROCKET_DELIVERY,FC_DONGTAN,2025-11-10,Beauty,Makeup,Pure Seoul,31.91669978508325,0.0001896491459946,0.0,540,0,401,401,941,35.84761904761905,2.947456530637904,1,1,2,66.7808561008044,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,614,213,0,0,,
SKU0008,ROCKET_DELIVERY,FC_DONGTAN,2025-11-17,Beauty,Makeup,Pure Seoul,29.87846842271685,5.924474434830616e-05,0.0,477,401,401,401,878,31.079646017699115,4.437059837324715,1,1,2,64.19399668275841,0.0,0,REDUCE,REDUCE: severe excess cover with open PO and excessive near-term inbound supply to review,24,6,578273.04,24094.71,614,213,0,0,,
