sku_id,channel_id,center_id,week_start_date,target_demand_next_1w,baseline_pred,demand_pred,abs_error,ape,error,promo_flag,stockout_flag,inventory_cover_weeks,forecast_error_direction,high_ape_flag
SKU0009,ONLINE_MALL,MFC_GANGNAM,2025-11-10,12.0,13.5,16.00488323837506,4.004883238375061,0.3337402698645884,4.004883238375061,0,0,43.18518518518518,OVER_FORECAST,0
SKU0009,ONLINE_MALL,MFC_GANGNAM,2025-11-17,24.0,12.0,17.72917028928135,6.270829710718651,0.2612845712799438,-6.270829710718651,0,0,52.0,UNDER_FORECAST,0
SKU0009,ONLINE_MALL,MFC_GANGNAM,2025-11-24,14.0,12.0,16.90632395654038,2.90632395654038,0.2075945683243128,2.90632395654038,0,0,52.0,OVER_FORECAST,0
SKU0009,ONLINE_MALL,MFC_GANGNAM,2025-12-01,9.0,13.5,17.19921088529086,8.19921088529086,0.9110234316989844,8.19921088529086,0,0,48.51851851851852,OVER_FORECAST,1
SKU0009,ONLINE_MALL,MFC_GANGNAM,2025-12-08,27.0,14.5,16.614247957001098,10.385752042998902,0.3846574830740334,-10.385752042998902,0,0,43.58620689655172,UNDER_FORECAST,0
SKU0009,ONLINE_MALL,MFC_GANGNAM,2025-12-15,9.0,14.75,17.676726379254312,8.676726379254312,0.9640807088060348,8.676726379254312,0,0,52.0,OVER_FORECAST,1
SKU0009,ONLINE_MALL,MFC_GANGNAM,2025-12-22,16.0,18.0,18.825162375310857,2.825162375310857,0.1765726484569285,2.825162375310857,0,0,39.44444444444444,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_DONGTAN,2025-11-03,39.0,25.25,31.63234483365199,7.367655166348008,0.1889142350345643,-7.367655166348008,1,0,42.45544554455446,UNDER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_DONGTAN,2025-11-10,15.0,32.25,30.76584732076697,15.76584732076697,1.0510564880511313,15.76584732076697,1,0,31.069767441860463,OVER_FORECAST,1
SKU0009,ROCKET_DELIVERY,FC_DONGTAN,2025-11-17,31.0,36.5,30.758638559134447,0.2413614408655533,0.0077858529311468,-0.2413614408655533,0,0,34.054794520547944,UNDER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_DONGTAN,2025-11-24,22.0,31.0,30.17540682182376,8.17540682182376,0.3716094009919891,8.17540682182376,0,0,38.70967741935484,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_DONGTAN,2025-12-01,18.0,32.0,31.795051921740573,13.795051921740573,0.7663917734300318,13.795051921740573,0,0,32.84375,OVER_FORECAST,1
SKU0009,ROCKET_DELIVERY,FC_DONGTAN,2025-12-08,26.0,26.0,33.095352074357834,7.095352074357834,0.2728981567060705,7.095352074357834,0,0,52.0,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_DONGTAN,2025-12-15,17.0,21.0,23.93411593561357,6.934115935613569,0.4078891726831511,6.934115935613569,0,0,52.0,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_DONGTAN,2025-12-22,22.0,23.5,29.755853754482764,7.755853754482764,0.3525388070219438,7.755853754482764,0,0,51.7872340425532,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_INCHEON,2025-11-03,28.0,19.0,18.125182122694405,9.874817877305595,0.3526720670466284,-9.874817877305595,1,0,16.57894736842105,UNDER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_INCHEON,2025-11-10,12.0,21.5,21.81294026120717,9.812940261207174,0.8177450217672645,9.812940261207174,1,0,11.674418604651162,OVER_FORECAST,1
SKU0009,ROCKET_DELIVERY,FC_INCHEON,2025-11-17,12.0,24.5,22.486220892368763,10.486220892368763,0.8738517410307303,10.486220892368763,0,0,16.979591836734695,OVER_FORECAST,1
SKU0009,ROCKET_DELIVERY,FC_INCHEON,2025-11-24,26.0,23.0,22.45087807040069,3.549121929599305,0.1365046895999732,-3.549121929599305,0,0,16.130434782608695,UNDER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_INCHEON,2025-12-01,27.0,22.75,20.790986327474776,6.209013672525224,0.229963469352786,-6.209013672525224,0,0,15.516483516483516,UNDER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_INCHEON,2025-12-08,23.0,19.25,18.42654145423929,4.573458545760712,0.1988460237287266,-4.573458545760712,0,0,16.103896103896105,UNDER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_INCHEON,2025-12-15,16.0,19.0,19.858170049749223,3.8581700497492255,0.2411356281093266,3.8581700497492255,0,0,28.36842105263158,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,FC_INCHEON,2025-12-22,20.0,21.5,21.61034783561004,1.610347835610039,0.0805173917805019,1.610347835610039,0,0,20.65116279069768,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-03,28.0,16.0,19.269888639622103,8.730111360377897,0.3117896914420677,-8.730111360377897,1,0,40.9375,UNDER_FORECAST,0
SKU0009,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-10,19.0,17.75,19.72633347380764,0.7263334738076423,0.0382280775688232,0.7263334738076423,1,0,32.84507042253521,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-17,17.0,22.25,19.736746404492035,2.7367464044920347,0.1609850826171785,2.7367464044920347,0,0,35.146067415730336,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-24,11.0,23.25,21.737579345354035,10.737579345354035,0.9761435768503668,10.737579345354035,0,0,29.161290322580644,OVER_FORECAST,1
SKU0009,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-01,10.0,21.75,19.38538316617157,9.385383166171572,0.9385383166171573,9.385383166171572,0,0,30.114942528735632,OVER_FORECAST,1
SKU0009,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-08,23.0,18.75,19.08151547293318,3.91848452706682,0.170368892481166,-3.91848452706682,0,0,33.70666666666666,UNDER_FORECAST,0
SKU0009,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-15,18.0,14.25,19.31600833841584,1.3160083384158376,0.0731115743564354,1.3160083384158376,0,0,52.0,OVER_FORECAST,0
SKU0009,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-22,17.0,15.25,17.89860290695129,0.8986029069512895,0.0528589945265464,0.8986029069512895,0,0,46.55737704918032,OVER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_DONGTAN,2025-11-03,4.0,10.0,11.036527405471682,7.036527405471682,1.7591318513679206,7.036527405471682,0,0,32.2,OVER_FORECAST,1
SKU0010,GLOBAL_MALL,FC_DONGTAN,2025-11-10,6.0,11.25,9.882993266820565,3.8829932668205647,0.6471655444700941,3.8829932668205647,0,0,22.666666666666668,OVER_FORECAST,1
SKU0010,GLOBAL_MALL,FC_DONGTAN,2025-11-17,6.0,10.0,10.318426505817897,4.318426505817895,0.7197377509696491,4.318426505817895,0,0,49.9,OVER_FORECAST,1
SKU0010,GLOBAL_MALL,FC_DONGTAN,2025-11-24,5.0,9.0,9.828107703775844,4.828107703775844,0.9656215407551688,4.828107703775844,0,0,36.888888888888886,OVER_FORECAST,1
SKU0010,GLOBAL_MALL,FC_DONGTAN,2025-12-01,11.0,7.5,8.163493058163098,2.8365069418369018,0.2578642674397183,-2.8365069418369018,0,0,38.0,UNDER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_DONGTAN,2025-12-08,8.0,5.25,8.04479928850323,0.0447992885032295,0.0055999110629036,0.0447992885032295,0,0,52.0,OVER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_DONGTAN,2025-12-15,7.0,7.0,9.14415696341821,2.14415696341821,0.3063081376311728,2.14415696341821,0,0,52.0,OVER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_DONGTAN,2025-12-22,14.0,7.5,8.072005968498702,5.927994031501298,0.4234281451072355,-5.927994031501298,0,0,19.2,UNDER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_INCHEON,2025-11-03,5.0,6.0,7.104410476354509,2.1044104763545093,0.4208820952709018,2.1044104763545093,0,0,43.16666666666666,OVER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_INCHEON,2025-11-10,11.0,6.25,6.396164575951694,4.603835424048306,0.4185304930953005,-4.603835424048306,0,0,36.32,UNDER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_INCHEON,2025-11-17,4.0,6.0,7.4593219328170735,3.459321932817073,0.8648304832042684,3.459321932817073,0,0,52.0,OVER_FORECAST,1
SKU0010,GLOBAL_MALL,FC_INCHEON,2025-11-24,9.0,8.0,7.590409737200953,1.409590262799047,0.1566211403110052,-1.409590262799047,0,0,32.875,UNDER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_INCHEON,2025-12-01,3.0,7.0,7.739603264348847,4.739603264348847,1.579867754782949,4.739603264348847,0,0,30.285714285714285,OVER_FORECAST,1
SKU0010,GLOBAL_MALL,FC_INCHEON,2025-12-08,9.0,7.25,6.623698053141105,2.376301946858895,0.2640335496509883,-2.376301946858895,0,0,32.689655172413794,UNDER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_INCHEON,2025-12-15,8.0,6.75,7.899662735767278,0.1003372642327216,0.0125421580290902,-0.1003372642327216,0,0,52.0,UNDER_FORECAST,0
SKU0010,GLOBAL_MALL,FC_INCHEON,2025-12-22,1.0,6.25,7.478532039873203,6.478532039873203,6.478532039873203,6.478532039873203,0,0,27.2,OVER_FORECAST,1
SKU0010,GLOBAL_MALL,MFC_GANGNAM,2025-11-03,4.0,6.0,5.608966018378985,1.6089660183789851,0.4022415045947463,1.6089660183789851,0,0,41.5,OVER_FORECAST,0
SKU0010,GLOBAL_MALL,MFC_GANGNAM,2025-11-10,5.0,4.75,5.260407951145864,0.2604079511458641,0.0520815902291728,0.2604079511458641,0,0,47.36842105263158,OVER_FORECAST,0
SKU0010,GLOBAL_MALL,MFC_GANGNAM,2025-11-17,11.0,3.25,4.584939275350322,6.415060724649678,0.5831873386045161,-6.415060724649678,0,0,52.0,UNDER_FORECAST,1
SKU0010,GLOBAL_MALL,MFC_GANGNAM,2025-11-24,0.0,3.75,5.402448334403073,5.402448334403073,,5.402448334403073,0,0,41.333333333333336,OVER_FORECAST,0
SKU0010,GLOBAL_MALL,MFC_GANGNAM,2025-12-01,3.0,5.0,5.0650778585540985,2.0650778585540985,0.6883592861846995,2.0650778585540985,0,0,52.0,OVER_FORECAST,1
SKU0010,GLOBAL_MALL,MFC_GANGNAM,2025-12-08,4.0,5.0,5.304713834745753,1.304713834745753,0.3261784586864382,1.304713834745753,0,0,52.0,OVER_FORECAST,0
SKU0010,GLOBAL_MALL,MFC_GANGNAM,2025-12-15,8.0,4.75,5.311138014727154,2.6888619852728457,0.3361077481591057,-2.6888619852728457,0,0,52.0,UNDER_FORECAST,0
SKU0010,GLOBAL_MALL,MFC_GANGNAM,2025-12-22,9.0,4.5,6.207739671021998,2.792260328978002,0.3102511476642224,-2.792260328978002,0,0,52.0,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,FC_DONGTAN,2025-11-03,26.0,30.5,30.57605845815243,4.576058458152431,0.1760022483904781,4.576058458152431,0,0,10.557377049180328,OVER_FORECAST,0
SKU0010,ONLINE_MALL,FC_DONGTAN,2025-11-10,27.0,28.5,31.140398613068832,4.140398613068832,0.1533480967803271,4.140398613068832,0,0,8.947368421052632,OVER_FORECAST,0
SKU0010,ONLINE_MALL,FC_DONGTAN,2025-11-17,28.0,24.5,28.062065160379703,0.0620651603797028,0.0022166128707036,0.0620651603797028,0,0,20.367346938775512,OVER_FORECAST,0
SKU0010,ONLINE_MALL,FC_DONGTAN,2025-11-24,47.0,27.0,31.466958860524446,15.533041139475554,0.3304902370101181,-15.533041139475554,0,0,12.296296296296296,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,FC_DONGTAN,2025-12-01,19.0,26.0,25.59746713152559,6.59746713152559,0.3472351121855574,6.59746713152559,0,0,10.961538461538462,OVER_FORECAST,0
SKU0010,ONLINE_MALL,FC_DONGTAN,2025-12-08,25.0,31.75,28.291850477441773,3.2918504774417734,0.1316740190976709,3.2918504774417734,0,0,19.11811023622048,OVER_FORECAST,0
SKU0010,ONLINE_MALL,FC_DONGTAN,2025-12-15,29.0,30.0,28.42516223656954,0.5748377634304589,0.0198219918424296,-0.5748377634304589,0,0,19.03333333333333,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,FC_DONGTAN,2025-12-22,31.0,29.5,26.15345460185541,4.846545398144585,0.1563401741336962,-4.846545398144585,0,0,4.88135593220339,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,FC_INCHEON,2025-11-03,27.0,16.25,17.19340932886429,9.806590671135709,0.3632070618939151,-9.806590671135709,0,0,15.93846153846154,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,FC_INCHEON,2025-11-10,16.0,14.5,17.361349414054686,1.3613494140546862,0.0850843383784178,1.3613494140546862,0,0,15.655172413793103,OVER_FORECAST,0
SKU0010,ONLINE_MALL,FC_INCHEON,2025-11-17,19.0,15.5,18.283181815778075,0.7168181842219248,0.0377272728537855,-0.7168181842219248,0,0,24.774193548387096,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,FC_INCHEON,2025-11-24,22.0,17.75,18.60745432589628,3.3925456741037188,0.154206621550169,-3.3925456741037188,0,0,14.816901408450704,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,FC_INCHEON,2025-12-01,21.0,18.5,19.143573049336464,1.856426950663536,0.0884012833649302,-1.856426950663536,0,0,11.45945945945946,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,FC_INCHEON,2025-12-08,14.0,20.75,20.20863157909076,6.20863157909076,0.4434736842207685,6.20863157909076,0,0,11.421686746987952,OVER_FORECAST,0
SKU0010,ONLINE_MALL,FC_INCHEON,2025-12-15,18.0,19.25,18.29797002910662,0.2979700291066187,0.0165538905059232,0.2979700291066187,0,0,19.16883116883117,OVER_FORECAST,0
SKU0010,ONLINE_MALL,FC_INCHEON,2025-12-22,10.0,18.75,18.152216396688367,8.152216396688367,0.8152216396688367,8.152216396688367,0,0,9.066666666666666,OVER_FORECAST,1
SKU0010,ONLINE_MALL,MFC_GANGNAM,2025-11-03,17.0,14.0,16.48098633221262,0.5190136677873802,0.0305302157521988,-0.5190136677873802,0,0,17.785714285714285,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,MFC_GANGNAM,2025-11-10,12.0,15.75,15.569542746726755,3.569542746726757,0.297461895560563,3.569542746726757,0,0,14.285714285714286,OVER_FORECAST,0
SKU0010,ONLINE_MALL,MFC_GANGNAM,2025-11-17,14.0,16.75,15.690198229466397,1.6901982294663949,0.1207284449618853,1.6901982294663949,0,0,20.65671641791045,OVER_FORECAST,0
SKU0010,ONLINE_MALL,MFC_GANGNAM,2025-11-24,18.0,16.0,17.098262362835612,0.9017376371643876,0.0500965353980215,-0.9017376371643876,0,0,9.6875,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,MFC_GANGNAM,2025-12-01,11.0,16.25,16.15552881862765,5.155528818627651,0.4686844380570592,5.155528818627651,0,0,16.307692307692307,OVER_FORECAST,0
SKU0010,ONLINE_MALL,MFC_GANGNAM,2025-12-08,8.0,15.25,15.273891671387725,7.273891671387725,0.9092364589234656,7.273891671387725,0,0,24.65573770491803,OVER_FORECAST,1
SKU0010,ONLINE_MALL,MFC_GANGNAM,2025-12-15,21.0,13.5,14.886307803148783,6.113692196851217,0.2911281998500579,-6.113692196851217,0,0,26.296296296296298,UNDER_FORECAST,0
SKU0010,ONLINE_MALL,MFC_GANGNAM,2025-12-22,26.0,12.5,15.930294472370374,10.069705527629626,0.3872963664472933,-10.069705527629626,0,0,25.6,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_DONGTAN,2025-11-03,20.0,23.5,28.23014577892668,8.23014577892668,0.411507288946334,8.23014577892668,0,0,13.702127659574469,OVER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_DONGTAN,2025-11-10,23.0,28.0,29.60264959135464,6.602649591354641,0.2870717213632452,6.602649591354641,0,0,9.107142857142858,OVER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_DONGTAN,2025-11-17,19.0,23.5,27.41730478364601,8.41730478364601,0.4430160412445268,8.41730478364601,0,0,21.23404255319149,OVER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_DONGTAN,2025-11-24,31.0,24.5,25.4605868960147,5.5394131039853,0.1786907452898483,-5.5394131039853,0,0,13.551020408163266,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_DONGTAN,2025-12-01,22.0,23.75,27.22250236476096,5.222502364760956,0.237386471125498,5.222502364760956,0,0,12.0,OVER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_DONGTAN,2025-12-08,59.0,22.75,27.06357465493721,31.936425345062798,0.5412953448315728,-31.936425345062798,0,0,26.68131868131868,UNDER_FORECAST,1
SKU0010,ROCKET_DELIVERY,FC_DONGTAN,2025-12-15,32.0,23.0,27.738891943057613,4.261108056942387,0.1331596267794496,-4.261108056942387,0,0,24.82608695652174,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_DONGTAN,2025-12-22,33.0,32.0,27.272456865543298,5.727543134456703,0.1735619131653546,-5.727543134456703,0,0,4.5,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_INCHEON,2025-11-03,29.0,15.75,17.203257777757553,11.796742222242449,0.4067842145600843,-11.796742222242449,0,0,16.444444444444443,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_INCHEON,2025-11-10,22.0,11.75,17.627177771266798,4.372822228733202,0.1987646467606001,-4.372822228733202,0,0,19.31914893617021,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_INCHEON,2025-11-17,21.0,15.75,18.24535571589651,2.754644284103492,0.1311735373382615,-2.754644284103492,0,0,24.38095238095238,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_INCHEON,2025-11-24,19.0,17.0,19.076541474152748,0.0765414741527479,0.0040284986396183,0.0765414741527479,0,0,15.470588235294118,OVER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_INCHEON,2025-12-01,18.0,19.5,20.174028161714897,2.1740281617148973,0.1207793423174942,2.1740281617148973,0,0,10.871794871794872,OVER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_INCHEON,2025-12-08,13.0,22.0,20.928663101134088,7.928663101134088,0.6098971616256991,7.928663101134088,0,0,10.772727272727272,OVER_FORECAST,1
SKU0010,ROCKET_DELIVERY,FC_INCHEON,2025-12-15,22.0,19.5,20.23424929153198,1.765750708468019,0.0802613958394554,-1.765750708468019,0,0,18.923076923076923,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,FC_INCHEON,2025-12-22,22.0,17.25,18.22750700643625,3.772492993563745,0.1714769542528975,-3.772492993563745,0,0,9.855072463768115,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-03,18.0,12.0,14.828917426206043,3.1710825737939548,0.1761712540996641,-3.1710825737939548,0,0,20.75,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-10,15.0,13.5,16.069787223224726,1.0697872232247256,0.0713191482149817,1.0697872232247256,0,0,16.666666666666668,OVER_FORECAST,0
SKU0010,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-17,8.0,15.5,15.07443187164614,7.074431871646141,0.8843039839557676,7.074431871646141,0,0,22.32258064516129,OVER_FORECAST,1
SKU0010,ROCKET_DELIVERY,MFC_GANGNAM,2025-11-24,16.0,14.75,15.851158109076598,0.1488418909234017,0.0093026181827126,-0.1488418909234017,0,0,10.508474576271189,UNDER_FORECAST,0
SKU0010,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-01,14.0,13.75,16.225980551712563,2.2259805517125635,0.1589986108366116,2.2259805517125635,0,0,19.27272727272728,OVER_FORECAST,0
SKU0010,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-08,7.0,13.5,15.864508593342991,8.864508593342993,1.2663583704775705,8.864508593342993,0,0,27.85185185185185,OVER_FORECAST,1
SKU0010,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-15,7.0,12.75,13.76481236280647,6.76481236280647,0.96640176611521,6.76481236280647,0,0,27.84313725490196,OVER_FORECAST,1
SKU0010,ROCKET_DELIVERY,MFC_GANGNAM,2025-12-22,16.0,10.75,12.542214286120387,3.4577857138796126,0.2161116071174758,-3.4577857138796126,0,0,29.76744186046512,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_DONGTAN,2025-11-03,3.0,2.5,2.4453452408561835,0.5546547591438165,0.1848849197146055,-0.5546547591438165,0,0,51.6,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_DONGTAN,2025-11-10,1.0,1.0,2.0593924390482163,1.0593924390482163,1.0593924390482163,1.0593924390482163,0,0,52.0,OVER_FORECAST,1
SKU0011,GLOBAL_MALL,FC_DONGTAN,2025-11-17,4.0,1.25,2.005094867421505,1.9949051325784943,0.4987262831446236,-1.9949051325784943,0,0,52.0,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_DONGTAN,2025-11-24,4.0,1.0,2.3622417483797866,1.6377582516202134,0.4094395629050533,-1.6377582516202134,0,0,52.0,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_DONGTAN,2025-12-01,2.0,2.0,2.754908063646277,0.754908063646277,0.3774540318231385,0.754908063646277,0,0,52.0,OVER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_DONGTAN,2025-12-08,2.0,3.0,2.834058710392746,0.8340587103927461,0.4170293551963731,0.8340587103927461,0,0,44.66666666666666,OVER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_DONGTAN,2025-12-15,5.0,2.75,2.655703024778449,2.3442969752215506,0.4688593950443101,-2.3442969752215506,0,0,44.72727272727273,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_DONGTAN,2025-12-22,2.0,3.0,3.353552241344878,1.353552241344878,0.676776120672439,1.353552241344878,0,0,37.66666666666666,OVER_FORECAST,1
SKU0011,GLOBAL_MALL,FC_INCHEON,2025-11-03,1.0,1.25,1.6404512599985874,0.6404512599985874,0.6404512599985874,0.6404512599985874,0,0,32.0,OVER_FORECAST,1
SKU0011,GLOBAL_MALL,FC_INCHEON,2025-11-10,3.0,1.25,1.6520528941620471,1.3479471058379529,0.4493157019459843,-1.3479471058379529,0,0,52.0,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_INCHEON,2025-11-17,0.0,1.25,1.8053228428905264,1.8053228428905264,,1.8053228428905264,0,0,52.0,OVER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_INCHEON,2025-11-24,3.0,1.5,1.6520528941620471,1.3479471058379529,0.4493157019459843,-1.3479471058379529,0,0,42.0,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_INCHEON,2025-12-01,4.0,1.25,1.8053228428905264,2.1946771571094734,0.5486692892773684,-2.1946771571094734,0,0,43.2,UNDER_FORECAST,1
SKU0011,GLOBAL_MALL,FC_INCHEON,2025-12-08,0.0,1.75,1.9759748903486467,1.9759748903486467,,1.9759748903486467,0,0,52.0,OVER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_INCHEON,2025-12-15,2.0,2.25,2.0839750293463464,0.0839750293463463,0.0419875146731731,0.0839750293463463,0,0,39.11111111111112,OVER_FORECAST,0
SKU0011,GLOBAL_MALL,FC_INCHEON,2025-12-22,1.0,1.5,1.7593535095141952,0.7593535095141952,0.7593535095141952,0.7593535095141952,0,0,52.0,OVER_FORECAST,1
SKU0011,GLOBAL_MALL,MFC_GANGNAM,2025-11-03,4.0,1.75,1.6229817716062658,2.3770182283937342,0.5942545570984336,-2.3770182283937342,0,0,52.0,UNDER_FORECAST,1
SKU0011,GLOBAL_MALL,MFC_GANGNAM,2025-11-10,2.0,1.0,1.9321916321709247,0.0678083678290748,0.0339041839145374,-0.0678083678290748,0,0,52.0,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,MFC_GANGNAM,2025-11-17,1.0,1.75,1.7695382068762209,0.7695382068762207,0.7695382068762207,0.7695382068762207,0,0,52.0,OVER_FORECAST,1
SKU0011,GLOBAL_MALL,MFC_GANGNAM,2025-11-24,1.0,2.25,1.9674819951295872,0.9674819951295872,0.9674819951295872,0.9674819951295872,0,0,52.0,OVER_FORECAST,1
SKU0011,GLOBAL_MALL,MFC_GANGNAM,2025-12-01,4.0,2.0,1.768935452649864,2.231064547350136,0.557766136837534,-2.231064547350136,0,0,52.0,UNDER_FORECAST,1
SKU0011,GLOBAL_MALL,MFC_GANGNAM,2025-12-08,3.0,2.0,2.0928574488364653,0.9071425511635348,0.3023808503878449,-0.9071425511635348,0,0,52.0,UNDER_FORECAST,0
SKU0011,GLOBAL_MALL,MFC_GANGNAM,2025-12-15,0.0,2.0,1.922205401378344,1.922205401378344,,1.922205401378344,0,0,52.0,OVER_FORECAST,0
SKU0011,GLOBAL_MALL,MFC_GANGNAM,2025-12-22,2.0,2.25,1.9674819951295872,0.0325180048704127,0.0162590024352063,-0.0325180048704127,0,0,52.0,UNDER_FORECAST,0
SKU0011,ONLINE_MALL,FC_DONGTAN,2025-11-03,6.0,6.5,6.975498294644471,0.9754982946444706,0.1625830491074117,0.9754982946444706,0,0,19.846153846153847,OVER_FORECAST,0
SKU0011,ONLINE_MALL,FC_DONGTAN,2025-11-10,4.0,7.25,6.596985545115654,2.596985545115654,0.6492463862789135,2.596985545115654,0,0,15.724137931034482,OVER_FORECAST,1
SKU0011,ONLINE_MALL,FC_DONGTAN,2025-11-17,5.0,8.0,7.19535274685417,2.1953527468541703,0.439070549370834,2.1953527468541703,0,0,21.5,OVER_FORECAST,0
SKU0011,ONLINE_MALL,FC_DONGTAN,2025-11-24,5.0,6.5,6.252784577918016,1.2527845779180158,0.2505569155836031,1.2527845779180158,0,0,25.53846153846154,OVER_FORECAST,0
SKU0011,ONLINE_MALL,FC_DONGTAN,2025-12-01,6.0,6.25,5.870300187031339,0.1296998129686608,0.0216166354947768,-0.1296998129686608,0,0,23.36,UNDER_FORECAST,0
SKU0011,ONLINE_MALL,FC_DONGTAN,2025-12-08,3.0,5.0,5.340214659288618,2.340214659288618,0.780071553096206,2.340214659288618,0,0,26.8,OVER_FORECAST,1
SKU0011,ONLINE_MALL,FC_DONGTAN,2025-12-15,6.0,5.0,4.985184705568662,1.0148152944313384,0.169135882405223,-1.0148152944313384,0,0,24.6,UNDER_FORECAST,0
SKU0011,ONLINE_MALL,FC_DONGTAN,2025-12-22,3.0,4.75,5.210042291817315,2.210042291817315,0.736680763939105,2.210042291817315,0,0,23.789473684210527,OVER_FORECAST,1
SKU0011,ONLINE_MALL,FC_INCHEON,2025-11-03,4.0,1.0,3.704618520705869,0.2953814792941309,0.0738453698235327,-0.2953814792941309,0,0,40.0,UNDER_FORECAST,0
SKU0011,ONLINE_MALL,FC_INCHEON,2025-11-10,5.0,2.0,3.0578089478816346,1.9421910521183652,0.3884382104236731,-1.9421910521183652,0,0,41.0,UNDER_FORECAST,0
SKU0011,ONLINE_MALL,FC_INCHEON,2025-11-17,1.0,2.5,3.5607979412930413,2.5607979412930413,2.5607979412930413,2.5607979412930413,0,0,29.6,OVER_FORECAST,1
SKU0011,ONLINE_MALL,FC_INCHEON,2025-11-24,6.0,3.0,3.2665981634491152,2.7334018365508848,0.4555669727584808,-2.7334018365508848,0,0,21.0,UNDER_FORECAST,0
SKU0011,ONLINE_MALL,FC_INCHEON,2025-12-01,6.0,3.25,4.079869513986188,1.920130486013812,0.3200217476689686,-1.920130486013812,0,0,16.615384615384617,UNDER_FORECAST,0
